"scheme_name","source_sheet","unit_label","meter_label","linked_unit_label","meter_type","provisional_meter_key","prepaid","pq_factor","latest_reading_date","latest_reading"
"Panarama View","Panarama View","PV 79","PV 79","PV 79","UNIT","PV_79","1","1,2829","2020/11/06","11666"
"Panarama View","Panarama View","PV 80","PV 80","PV 80","UNIT","PV_80","","1,2829","2020/11/06","84134"
"Panarama View","Panarama View","PV 81","PV 81","PV 81","UNIT","PV_81","1","1,2829","2020/11/06","55992"
"Panarama View","Panarama View","PV 82","PV 82","PV 82","UNIT","PV_82","","1,2829","2020/11/06","73807"
"Panarama View","Panarama View","PV 83","PV 83","PV 83","UNIT","PV_83","","1,2829","2020/11/06","9711"
"Panarama View","Panarama View","PV 84","PV 84","PV 84","UNIT","PV_84","","1,2829","2020/11/06","10377"
"Panarama View","Panarama View","Bulk 1","Bulk 1",,"BULK","Bulk_1","",,"2020/11/06","2979304"
"Queensgate","Queensgate","QG 01","QG 01","QG 01","UNIT","QG_01","","1,8868","2026/03/05","40727"
"Queensgate","Queensgate","QG 02A","QG 02A","QG 02A","UNIT","QG_02A","","1,8868","2026/03/05","53032"
"Queensgate","Queensgate","QG 03A","QG 03A","QG 03A","UNIT","QG_03A","","1,8868","2026/03/05","27213"
"Queensgate","Queensgate","QG 04","QG 04","QG 04","UNIT","QG_04","","1,8868","2026/03/05","38783"
"Queensgate","Queensgate","QG 05","QG 05","QG 05","UNIT","QG_05","","1,8868","2026/03/05","48507"
"Queensgate","Queensgate","QG 06","QG 06","QG 06","UNIT","QG_06","","1,8868","2026/03/05","20573"
"Queensgate","Queensgate","QG 07","QG 07","QG 07","UNIT","QG_07","","1,8868","2026/03/05","12585"
"Queensgate","Queensgate","QG 08","QG 08","QG 08","UNIT","QG_08","","1,8868","2026/03/05","8211"
"Queensgate","Queensgate","QG 09","QG 09","QG 09","UNIT","QG_09","","1,8868","2026/03/05","30882"
"Queensgate","Queensgate","QG 10","QG 10","QG 10","UNIT","QG_10","","1,8868","2026/03/05","41937"
"Queensgate","Queensgate","QG 11","QG 11","QG 11","UNIT","QG_11","","1,8868","2026/03/05","26630"
"Queensgate","Queensgate","QG 12","QG 12","QG 12","UNIT","QG_12","","1,8868","2026/03/05","29174"
"Queensgate","Queensgate","QG 13","QG 13","QG 13","UNIT","QG_13","","1,8868","2026/03/05","36638"
"Queensgate","Queensgate","QG 14A","QG 14A","QG 14A","UNIT","QG_14A","","1,8868","2026/03/05","7031"
"Queensgate","Queensgate","QG 15","QG 15","QG 15","UNIT","QG_15","","1,8868","2026/03/05","19680"
"Queensgate","Queensgate","QG 16","QG 16","QG 16","UNIT","QG_16","","1,8868","2026/03/05","12541"
"Queensgate","Queensgate","QG 17","QG 17","QG 17","UNIT","QG_17","","1,8868","2026/03/05","34220"
"Queensgate","Queensgate","QG 18","QG 18","QG 18","UNIT","QG_18","","1,8868","2026/03/05","54609"
"Queensgate","Queensgate","QG 19","QG 19","QG 19","UNIT","QG_19","","1,8868","2026/03/05","24397"
"Queensgate","Queensgate","QG 20","QG 20","QG 20","UNIT","QG_20","","1,8868","2026/03/05","16319"
"Queensgate","Queensgate","QG 21A","QG 21A","QG 21A","UNIT","QG_21A","","1,8868","2026/03/05","29745"
"Queensgate","Queensgate","QG 22A","QG 22A","QG 22A","UNIT","QG_22A","","1,8868","2026/03/05","11990"
"Queensgate","Queensgate","QG 23","QG 23","QG 23","UNIT","QG_23","","1,8868","2026/03/05","37003"
"Queensgate","Queensgate","QG 24","QG 24","QG 24","UNIT","QG_24","","1,8868","2026/03/05","26393"
"Queensgate","Queensgate","QG 25","QG 25","QG 25","UNIT","QG_25","","1,8868","2026/03/05","13773"
"Queensgate","Queensgate","QG 26","QG 26","QG 26","UNIT","QG_26","","1,8868","2026/03/05","23550"
"Queensgate","Queensgate","QG 27","QG 27","QG 27","UNIT","QG_27","","1,8868","2026/03/05","23586"
"Queensgate","Queensgate","QG 28","QG 28","QG 28","UNIT","QG_28","","1,8868","2026/03/05","13797"
"Queensgate","Queensgate","QG 29","QG 29","QG 29","UNIT","QG_29","","1,8868","2026/03/05","38741"
"Queensgate","Queensgate","QG 30A","QG 30A","QG 30A","UNIT","QG_30A","","1,8868","2026/03/05","24939"
"Queensgate","Queensgate","QG 31","QG 31","QG 31","UNIT","QG_31","","1,8868","2026/03/05","30073"
"Queensgate","Queensgate","QG 32","QG 32","QG 32","UNIT","QG_32","","1,8868","2026/03/05","5299"
"Queensgate","Queensgate","QG 33","QG 33","QG 33","UNIT","QG_33","","1,8868","2026/03/05","16038"
"Queensgate","Queensgate","QG 34","QG 34","QG 34","UNIT","QG_34","","1,8868","2026/03/05","38645"
"Queensgate","Queensgate","QG 35","QG 35","QG 35","UNIT","QG_35","","1,8868","2026/03/05","41318"
"Queensgate","Queensgate","QG 36","QG 36","QG 36","UNIT","QG_36","","1,8868","2026/03/05","5532"
"Queensgate","Queensgate","QG 37","QG 37","QG 37","UNIT","QG_37","","1,8868","2026/03/05","60819"
"Queensgate","Queensgate","QG  38A","QG  38A","QG  38A","UNIT","QG_38A","","1,8868","2026/03/05","44220"
"Queensgate","Queensgate","QG 39","QG 39","QG 39","UNIT","QG_39","","1,8868","2026/03/05","30480"
"Queensgate","Queensgate","QG 40","QG 40","QG 40","UNIT","QG_40","","1,8868","2026/03/05","45700"
"Queensgate","Queensgate","QG 41","QG 41","QG 41","UNIT","QG_41","","1,8868","2026/03/05","37982"
"Queensgate","Queensgate","QG 42","QG 42","QG 42","UNIT","QG_42","","1,8868","2026/03/05","2042"
"Queensgate","Queensgate","QG 43","QG 43","QG 43","UNIT","QG_43","","1,8868","2026/03/05","16895"
"Queensgate","Queensgate","QG 44","QG 44","QG 44","UNIT","QG_44","","1,8868","2026/03/05","38898"
"Queensgate","Queensgate","QG 45","QG 45","QG 45","UNIT","QG_45","","1,8868","2026/03/05","36213"
"Queensgate","Queensgate","QG 46","QG 46","QG 46","UNIT","QG_46","","1,8868","2026/03/05","31267"
"Queensgate","Queensgate","QG 47","QG 47","QG 47","UNIT","QG_47","","1,8868","2026/03/05","32712"
"Queensgate","Queensgate","QG 48","QG 48","QG 48","UNIT","QG_48","","1,8868","2026/03/05","45010"
"Queensgate","Queensgate","QG 49","QG 49","QG 49","UNIT","QG_49","","1,8868","2026/03/05","29881"
"Queensgate","Queensgate","QG 50","QG 50","QG 50","UNIT","QG_50","","1,8868","2026/03/05","30149"
"Queensgate","Queensgate","QG 51","QG 51","QG 51","UNIT","QG_51","","1,8868","2026/03/05","24562"
"Queensgate","Queensgate","QG 52","QG 52","QG 52","UNIT","QG_52","","1,8868","2026/03/05","13839"
"Queensgate","Queensgate","QG 53","QG 53","QG 53","UNIT","QG_53","","1,8868","2026/03/05","39834"
"Queensgate","Queensgate","Bulk 1","Bulk 1",,"BULK","Bulk_1","",,"2026/03/05","992655"
"Rivonia Gate","Rivonia Gate","RG 01","RG 01","RG 01","UNIT","RG_01","","6,7154","2026/03/01","909488"
"Rivonia Gate","Rivonia Gate","RG 02A","RG 02A","RG 02A","UNIT","RG_02A","","6,1738","2026/03/01","339369"
"Rivonia Gate","Rivonia Gate","RG 03","RG 03","RG 03","UNIT","RG_03","","4,5221","2026/03/01","347395"
"Rivonia Gate","Rivonia Gate","RG 04","RG 04","RG 04","UNIT","RG_04","","8,6921","2026/03/01","5107"
"Rivonia Gate","Rivonia Gate","RG 05","RG 05","RG 05","UNIT","RG_05","","6,0655","2026/03/01","0"
"Rivonia Gate","Rivonia Gate","RG 06","RG 06","RG 06","UNIT","RG_06","","6,7154","2026/03/01","417773"
"Rivonia Gate","Rivonia Gate","RG 07A","RG 07A","RG 07A","UNIT","RG_07A","","4,5221","2026/03/01","192165"
"Rivonia Gate","Rivonia Gate","RG 08","RG 08","RG 08","UNIT","RG_08","","8,9087","2026/03/01","0"
"Rivonia Gate","Rivonia Gate","RG 09","RG 09","RG 09","UNIT","RG_09","","6,8508","2026/03/01","194503"
"Rivonia Gate","Rivonia Gate","RG 10A","RG 10A","RG 10A","UNIT","RG_10A","","6,1738","2026/03/01","5142"
"Rivonia Gate","Rivonia Gate","RG 11","RG 11","RG 11","UNIT","RG_11","","5,2261","2026/03/01","714149"
"Rivonia Gate","Rivonia Gate","RG 12","RG 12","RG 12","UNIT","RG_12","","5,6323","2026/03/01","894913"
"Rivonia Gate","Rivonia Gate","RG 13","RG 13","RG 13","UNIT","RG_13","","6,4446","2026/03/01","535327"
"Rivonia Gate","Rivonia Gate","RG 14","RG 14","RG 14","UNIT","RG_14","","6,2009","2026/03/01","0"
"Rivonia Gate","Rivonia Gate","RG 15 A","RG 15 A","RG 15 A","UNIT","RG_15_A","","5,2261","2026/03/01","672640"
"Rivonia Gate","Rivonia Gate","RG 16","RG 16","RG 16","UNIT","RG_16","","5,9301","2026/03/01","711852"
"Rivonia Gate","Rivonia Gate","Bulk 1","Bulk 1",,"BULK","Bulk_1","",,"2026/03/01","7410455"
"Riviera Villas","Riviera Villas","RV 26A","RV 26A","RV 26A","UNIT","RV_26A","",,"2020-10","80614"
"Riviera Villas","Riviera Villas","RV 27A","RV 27A","RV 27A","UNIT","RV_27A","",,"2020-10","4927"
"Riviera Villas","Riviera Villas","RV 28A","RV 28A","RV 28A","UNIT","RV_28A","",,"2020-10","31344"
"Riviera Villas","Riviera Villas","RV 29A","RV 29A","RV 29A","UNIT","RV_29A","",,"2020-10","7"
"Riviera Villas","Riviera Villas","RV 30A","RV 30A","RV 30A","UNIT","RV_30A","",,"2020-10","35736"
"Riviera Villas","Riviera Villas","RV 31A","RV 31A","RV 31A","UNIT","RV_31A","",,"2020-10","52508"
"Riviera Villas","Riviera Villas","RV 32A","RV 32A","RV 32A","UNIT","RV_32A","",,"2020-10","14004"
"Riviera Villas","Riviera Villas","RV 33A","RV 33A","RV 33A","UNIT","RV_33A","",,"2020-10","21633"
"Riviera Villas","Riviera Villas","RV 34A","RV 34A","RV 34A","UNIT","RV_34A","",,"2020-10","20345"
"Riviera Villas","Riviera Villas","RV 35A","RV 35A","RV 35A","UNIT","RV_35A","",,"2020-10","86236"
"Riviera Villas","Riviera Villas","RV 35B","RV 35B","RV 35B","UNIT","RV_35B","",,"2020-10","29689"
"Riviera Villas","Riviera Villas","RV 36A","RV 36A","RV 36A","UNIT","RV_36A","",,"2020-10","80908"
"Riviera Villas","Riviera Villas","RV 36B","RV 36B","RV 36B","UNIT","RV_36B","",,"2020-10","46891"
"Riviera Villas","Riviera Villas","RV 37A","RV 37A","RV 37A","UNIT","RV_37A","",,"2020-10","4166"
"Riviera Villas","Riviera Villas","RV 37B","RV 37B","RV 37B","UNIT","RV_37B","",,"2020-10","31295"
"Riviera Villas","Riviera Villas","RV 38A","RV 38A","RV 38A","UNIT","RV_38A","",,"2020-10","85297"
"Riviera Villas","Riviera Villas","RV 38B","RV 38B","RV 38B","UNIT","RV_38B","",,"2020-10","86505"
"Riviera Villas","Riviera Villas","RV 39A","RV 39A","RV 39A","UNIT","RV_39A","",,"2020-10","33243"
"Riviera Villas","Riviera Villas","RV 39B","RV 39B","RV 39B","UNIT","RV_39B","",,"2020-10","38864"
"Riviera Villas","Riviera Villas","RV 40A","RV 40A","RV 40A","UNIT","RV_40A","",,"2020-10","76464"
"Riviera Villas","Riviera Villas","RV 40B","RV 40B","RV 40B","UNIT","RV_40B","",,"2020-10","19344"
"Riviera Villas","Riviera Villas","RV 41A","RV 41A","RV 41A","UNIT","RV_41A","",,"2020-10","67429"
"Riviera Villas","Riviera Villas","RV 41B","RV 41B","RV 41B","UNIT","RV_41B","",,"2020-10","54627"
"Riviera Villas","Riviera Villas","RV 42A","RV 42A","RV 42A","UNIT","RV_42A","",,"2020-10","81453"
"Riviera Villas","Riviera Villas","RV 42B","RV 42B","RV 42B","UNIT","RV_42B","",,"2020-10","4205"
"Riviera Villas","Riviera Villas","RV 43A A","RV 43A A","RV 43A A","UNIT","RV_43A_A","",,"2020-10","34070"
"Riviera Villas","Riviera Villas","RV 43B","RV 43B","RV 43B","UNIT","RV_43B","",,"2020-10","81043"
"Riviera Villas","Riviera Villas","RV 44A","RV 44A","RV 44A","UNIT","RV_44A","",,"2020-10","89275"
"Riviera Villas","Riviera Villas","RV 44B","RV 44B","RV 44B","UNIT","RV_44B","",,"2020-10","43620"
"Riviera Villas","Riviera Villas","RV 45A","RV 45A","RV 45A","UNIT","RV_45A","",,"2020-10","5587"
"Riviera Villas","Riviera Villas","RV 45B","RV 45B","RV 45B","UNIT","RV_45B","",,"2020-10","52395"
"Riviera Villas","Riviera Villas","RV 46A","RV 46A","RV 46A","UNIT","RV_46A","",,"2020-10","34662"
"Riviera Villas","Riviera Villas","RV 46B A","RV 46B A","RV 46B A","UNIT","RV_46B_A","",,"2020-10","43460"
"Riviera Villas","Riviera Villas","RV 47A","RV 47A","RV 47A","UNIT","RV_47A","",,"2020-10","88306"
"Riviera Villas","Riviera Villas","RV 47B","RV 47B","RV 47B","UNIT","RV_47B","",,"2020-10","94794"
"Riviera Villas","Riviera Villas","RV 48A","RV 48A","RV 48A","UNIT","RV_48A","",,"2020-10","89360"
"Riviera Villas","Riviera Villas","RV 48B","RV 48B","RV 48B","UNIT","RV_48B","",,"2020-10","98731"
"Riviera Villas","Riviera Villas","RV 49A","RV 49A","RV 49A","UNIT","RV_49A","",,"2020-10","78150"
"Riviera Villas","Riviera Villas","RV 49B","RV 49B","RV 49B","UNIT","RV_49B","",,"2020-10","75400"
"Riviera Villas","Riviera Villas","RV 50A A","RV 50A A","RV 50A A","UNIT","RV_50A_A","",,"2020-10","61292"
"Riviera Villas","Riviera Villas","RV 50B","RV 50B","RV 50B","UNIT","RV_50B","",,"2020-10","76363"
"Riviera Villas","Riviera Villas","RV 51A","RV 51A","RV 51A","UNIT","RV_51A","",,"2020-10","29941"
"Riviera Villas","Riviera Villas","RV 51B","RV 51B","RV 51B","UNIT","RV_51B","",,"2020-10","46527"
"Riviera Villas","Riviera Villas","RV 52A","RV 52A","RV 52A","UNIT","RV_52A","",,"2020-10","67804"
"Riviera Villas","Riviera Villas","RV 52B","RV 52B","RV 52B","UNIT","RV_52B","",,"2020-10","18015"
"Riviera Villas","Riviera Villas","RV 53A","RV 53A","RV 53A","UNIT","RV_53A","",,"2020-10","10636"
"Riviera Villas","Riviera Villas","RV 53B","RV 53B","RV 53B","UNIT","RV_53B","",,"2020-10","46639"
"Riviera Villas","Riviera Villas","RV 54A","RV 54A","RV 54A","UNIT","RV_54A","",,"2020-10","36464"
"Riviera Villas","Riviera Villas","RV 54B","RV 54B","RV 54B","UNIT","RV_54B","",,"2020-10","45905"
"Riviera Villas","Riviera Villas","RV 55A","RV 55A","RV 55A","UNIT","RV_55A","",,"2020-10","6052"
"Riviera Villas","Riviera Villas","RV 55B","RV 55B","RV 55B","UNIT","RV_55B","",,"2020-10","51057"
"Riviera Villas","Riviera Villas","RV 56A","RV 56A","RV 56A","UNIT","RV_56A","",,"2020-10","6606"
"Riviera Villas","Riviera Villas","RV 56B","RV 56B","RV 56B","UNIT","RV_56B","",,"2020-10","44709"
"Riviera Villas","Riviera Villas","RV 57A","RV 57A","RV 57A","UNIT","RV_57A","",,"2020-10","45609"
"Riviera Villas","Riviera Villas","RV 57B","RV 57B","RV 57B","UNIT","RV_57B","",,"2020-10","1693"
"Riviera Villas","Riviera Villas","RV 58A","RV 58A","RV 58A","UNIT","RV_58A","",,"2020-10","46854"
"Riviera Villas","Riviera Villas","RV 58B","RV 58B","RV 58B","UNIT","RV_58B","",,"2020-10","13929"
"Riviera Villas","Riviera Villas","RV 59A","RV 59A","RV 59A","UNIT","RV_59A","",,"2020-10","67028"
"Riviera Villas","Riviera Villas","RV 59B","RV 59B","RV 59B","UNIT","RV_59B","",,"2020-10","21260"
"Riviera Villas","Riviera Villas","RV 60A","RV 60A","RV 60A","UNIT","RV_60A","",,"2020-10","24775"
"Riviera Villas","Riviera Villas","RV 60B","RV 60B","RV 60B","UNIT","RV_60B","",,"2020-10","29397"
"Riviera Villas","Riviera Villas","RV 61A","RV 61A","RV 61A","UNIT","RV_61A","",,"2020-10","90421"
"Riviera Villas","Riviera Villas","RV 62A","RV 62A","RV 62A","UNIT","RV_62A","",,"2020-10","56180"
"Riviera Villas","Riviera Villas","RV 62B","RV 62B","RV 62B","UNIT","RV_62B","",,"2020-10","64319"
"Riviera Villas","Riviera Villas","RV 63A A","RV 63A A","RV 63A A","UNIT","RV_63A_A","",,"2020-10","54225"
"Riviera Villas","Riviera Villas","RV 63B","RV 63B","RV 63B","UNIT","RV_63B","",,"2020-10","73908"
"Riviera Villas","Riviera Villas","RV 64A","RV 64A","RV 64A","UNIT","RV_64A","",,"2020-10","16178"
"Riviera Villas","Riviera Villas","Bulk 1","Bulk 1",,"BULK","Bulk_1","",,"2020-10","5140"
"Riviera Villas","Riviera Villas","Bulk 2","Bulk 2",,"BULK","Bulk_2","",,"2020-10","3813"
"Riviera Villas","Riviera Villas","Bulk 3","Bulk 3",,"BULK","Bulk_3","",,"2020-10","198508"
"Stonecrest","Stonecrest","SC 001","SC 001","SC 001","UNIT","SC_001","1","0,380473517","2020/01/30","47951"
"Stonecrest","Stonecrest","SC 002","SC 002","SC 002","UNIT","SC_002","1","0,441345346","2020/01/30","67841"
"Stonecrest","Stonecrest","SC 003","SC 003","SC 003","UNIT","SC_003","1","0,446975253","2020/01/30","32701"
"Stonecrest","Stonecrest","SC 004","SC 004","SC 004","UNIT","SC_004","1","0,373294771","2020/01/30","30396"
"Stonecrest","Stonecrest","SC 005","SC 005","SC 005","UNIT","SC_005","1","0,481590574","2020/01/30","32447"
"Stonecrest","Stonecrest","SC 006","SC 006","SC 006","UNIT","SC_006","1","0,394953932","2020/01/30","20581"
"Stonecrest","Stonecrest","SC 007A","SC 007A","SC 007A","UNIT","SC_007A","1","0,402132677","2020/01/30","27510"
"Stonecrest","Stonecrest","SC 008","SC 008","SC 008","UNIT","SC_008","1","0,394953932","2020/01/30","28052"
"Stonecrest","Stonecrest","SC 009","SC 009","SC 009","UNIT","SC_009","1","0,387676847","2020/01/30","26191"
"Stonecrest","Stonecrest","SC 010","SC 010","SC 010","UNIT","SC_010","1","0,481590574","2020/01/30","32701"
"Stonecrest","Stonecrest","SC 011","SC 011","SC 011","UNIT","SC_011","1","0,81486138","2020/01/30","92448"
"Stonecrest","Stonecrest","SC 012","SC 012","SC 012","UNIT","SC_012","1","0,82206471","2020/01/30","96417"
"Stonecrest","Stonecrest","SC 013","SC 013","SC 013","UNIT","SC_013","1","0,474387244","2020/01/30","32119"
"Stonecrest","Stonecrest","SC 014","SC 014","SC 014","UNIT","SC_014","1","0,394953932","2020/01/30","32484"
"Stonecrest","Stonecrest","SC 015A","SC 015A","SC 015A","UNIT","SC_015A","1","0,402132677","2020/01/30","31136"
"Stonecrest","Stonecrest","SC 016","SC 016","SC 016","UNIT","SC_016","1","0,402132677","2020/01/30","15465"
"Stonecrest","Stonecrest","SC 017","SC 017","SC 017","UNIT","SC_017","1","0,394953932","2020/01/30","33143"
"Stonecrest","Stonecrest","SC 018","SC 018","SC 018","UNIT","SC_018","1","0,474387244","2020/01/30","40180"
"Stonecrest","Stonecrest","SC 019A","SC 019A","SC 019A","UNIT","SC_019A","1","0,864399642","2020/01/30","63302"
"Stonecrest","Stonecrest","SC 020A","SC 020A","SC 020A","UNIT","SC_020A","1","0,871602972","2020/01/30","51982"
"Stonecrest","Stonecrest","SC 021","SC 021","SC 021","UNIT","SC_021","1","0,871602972","2020/01/30","65008"
"Stonecrest","Stonecrest","SC 022 A","SC 022 A","SC 022 A","UNIT","SC_022_A","1","0,373294771","2020/01/30","38078"
"Stonecrest","Stonecrest","SC 023","SC 023","SC 023","UNIT","SC_023","1","0,446975253","2020/01/30","40010"
"Stonecrest","Stonecrest","SC 024","SC 024","SC 024","UNIT","SC_024","1","0,481590574","2020/01/30","45923"
"Stonecrest","Stonecrest","SC 025","SC 025","SC 025","UNIT","SC_025","1","0,394953932","2020/01/30","31315"
"Stonecrest","Stonecrest","SC 026","SC 026","SC 026","UNIT","SC_026","1","0,387676847","2020/01/30","30358"
"Stonecrest","Stonecrest","SC 027","SC 027","SC 027","UNIT","SC_027","1","0,878880057","2020/01/30","31942"
"Stonecrest","Stonecrest","SC 028","SC 028","SC 028","UNIT","SC_028","","0,900465463","2020/01/30","92889"
"Stonecrest","Stonecrest","SC 029A","SC 029A","SC 029A","UNIT","SC_029A","1","0,849943812","2020/01/30","52218"
"Stonecrest","Stonecrest","SC 030","SC 030","SC 030","UNIT","SC_030","1","0,864399642","2020/01/30","51572"
"Stonecrest","Stonecrest","SC 031","SC 031","SC 031","UNIT","SC_031","1","0,871602972","2020/01/30","58609"
"Stonecrest","Stonecrest","SC 032","SC 032","SC 032","UNIT","SC_032","1","0,871602972","2020/01/30","68156"
"Stonecrest","Stonecrest","SC 033A","SC 033A","SC 033A","UNIT","SC_033A","1","0,373294771","2020/01/30","43058"
"Stonecrest","Stonecrest","SC 034","SC 034","SC 034","UNIT","SC_034","1","0,439796507","2020/01/30","42825"
"Stonecrest","Stonecrest","SC 035","SC 035","SC 035","UNIT","SC_035","1","0,434142016","2020/01/30","39029"
"Stonecrest","Stonecrest","SC 036","SC 036","SC 036","UNIT","SC_036","1","0,380473517","2020/01/30","55161"
"Stonecrest","Stonecrest","SC 037","SC 037","SC 037","UNIT","SC_037","1","0,459931413","2020/01/30","31289"
"Stonecrest","Stonecrest","SC 038","SC 038","SC 038","UNIT","SC_038","","0,409409762","2020/01/30","15045"
"Stonecrest","Stonecrest","SC 039","SC 039","SC 039","UNIT","SC_039","1","0,394953932","2020/01/30","21931"
"Stonecrest","Stonecrest","SC 040","SC 040","SC 040","UNIT","SC_040","1","0,402132677","2020/01/30","37306"
"Stonecrest","Stonecrest","SC 041A","SC 041A","SC 041A","UNIT","SC_041A","1","0,409409762","2020/01/30","38442"
"Stonecrest","Stonecrest","SC 042","SC 042","SC 042","UNIT","SC_042","1","0,481590574","2020/01/30","26303"
"Stonecrest","Stonecrest","SC 043","SC 043","SC 043","UNIT","SC_043","1","0,871602972","2020/01/30","59312"
"Stonecrest","Stonecrest","SC 044","SC 044","SC 044","UNIT","SC_044","1","0,864399642","2020/01/30","61088"
"Stonecrest","Stonecrest","SC 045","SC 045","SC 045","UNIT","SC_045","1","0,878880057","2020/01/30","49648"
"Stonecrest","Stonecrest","SC 046","SC 046","SC 046","UNIT","SC_046","1","0,886058802","2020/01/30","74147"
"Stonecrest","Stonecrest","SC 047","SC 047","SC 047","UNIT","SC_047","1","0,878880057","2020/01/30","47721"
"Stonecrest","Stonecrest","SC 048","SC 048","SC 048","UNIT","SC_048","1","0,878880057","2020/01/30","63817"
"Stonecrest","Stonecrest","SC 049","SC 049","SC 049","UNIT","SC_049","1","0,871652142","2020/01/30","29929"
"Stonecrest","Stonecrest","SC 050","SC 050","SC 050","UNIT","SC_050","1","0,864399642","2020/01/30","57289"
"Stonecrest","Stonecrest","SC 051","SC 051","SC 051","UNIT","SC_051","1","0,878880057","2020/01/30","87284"
"Stonecrest","Stonecrest","SC 052","SC 052","SC 052","UNIT","SC_052","1","0,878880057","2020/01/30","74166"
"Stonecrest","Stonecrest","SC 053","SC 053","SC 053","UNIT","SC_053","1","0,878880057","2020/01/30","50561"
"Stonecrest","Stonecrest","SC 054","SC 054","SC 054","UNIT","SC_054","1","0,878880057","2020/01/30","106954"
"Stonecrest","Stonecrest","SC 055A","SC 055A","SC 055A","UNIT","SC_055A","1","0,878880057","2020/01/30","53636"
"Stonecrest","Stonecrest","SC 056","SC 056","SC 056","UNIT","SC_056","1","0,893335887","2020/01/30","71482"
"Stonecrest","Stonecrest","SC 057","SC 057","SC 057","UNIT","SC_057","1","0,885493353","2020/01/30","63069"
"Stonecrest","Stonecrest","SC 058","SC 058","SC 058","UNIT","SC_058","1","0,878880057","2020/01/30","27280"
"Stonecrest","Stonecrest","SC 059","SC 059","SC 059","UNIT","SC_059","1","0,864399642","2020/01/30","44669"
"Stonecrest","Stonecrest","SC 060","SC 060","SC 060","UNIT","SC_060","1","0,878880057","2020/01/30","65290"
"Stonecrest","Stonecrest","SC 061A","SC 061A","SC 061A","UNIT","SC_061A","1","0,900465463","2020/01/30","64228"
"Stonecrest","Stonecrest","SC 062","SC 062","SC 062","UNIT","SC_062","1","0,857220896","2020/01/30","73392"
"Stonecrest","Stonecrest","SC 063","SC 063","SC 063","UNIT","SC_063","1","0,488867659","2020/01/30","41493"
"Stonecrest","Stonecrest","SC 064","SC 064","SC 064","UNIT","SC_064","1","0,409409762","2020/01/30","36341"
"Stonecrest","Stonecrest","SC 065","SC 065","SC 065","UNIT","SC_065","1","0,394953932","2020/01/30","32725"
"Stonecrest","Stonecrest","SC 066","SC 066","SC 066","UNIT","SC_066","1","0,878880057","2020/01/30","49412"
"Stonecrest","Stonecrest","SC 067","SC 067","SC 067","UNIT","SC_067","1","0,871602972","2020/01/30","61028"
"Stonecrest","Stonecrest","SC 068","SC 068","SC 068","UNIT","SC_068","1","0,871602972","2020/01/30","93905"
"Stonecrest","Stonecrest","SC 069","SC 069","SC 069","UNIT","SC_069","1","0,871602972","2020/01/30","92800"
"Stonecrest","Stonecrest","SC 070","SC 070","SC 070","UNIT","SC_070","1","0,871602972","2020/01/30","67476"
"Stonecrest","Stonecrest","SC 071","SC 071","SC 071","UNIT","SC_071","1","0,871602972","2020/01/30","74984"
"Stonecrest","Stonecrest","SC 072","SC 072","SC 072","UNIT","SC_072","1","0,886058802","2020/01/30","83866"
"Stonecrest","Stonecrest","SC 073","SC 073","SC 073","UNIT","SC_073","1","0,886058802","2020/01/30","70831"
"Stonecrest","Stonecrest","SC 074","SC 074","SC 074","UNIT","SC_074","","0,871602972","2020/01/30","77391"
"Stonecrest","Stonecrest","SC 075","SC 075","SC 075","UNIT","SC_075","1","0,893335887","2020/01/30","57405"
"Stonecrest","Stonecrest","SC 076","SC 076","SC 076","UNIT","SC_076","1","0,900465463","2020/01/30","79398"
"Stonecrest","Stonecrest","SC 077A","SC 077A","SC 077A","UNIT","SC_077A","1","0,871602972","2020/01/30","61444"
"Stonecrest","Stonecrest","SC 078","SC 078","SC 078","UNIT","SC_078","1","0,373294771","2020/01/30","30121"
"Stonecrest","Stonecrest","SC 079","SC 079","SC 079","UNIT","SC_079","","0,441345346","2020/01/30","40077"
"Stonecrest","Stonecrest","SC 080","SC 080","SC 080","UNIT","SC_080","1","0,474387244","2020/01/30","28253"
"Stonecrest","Stonecrest","SC 081","SC 081","SC 081","UNIT","SC_081","1","0,394953932","2020/01/30","42057"
"Stonecrest","Stonecrest","SC 082","SC 082","SC 082","UNIT","SC_082","1","0,394953932","2020/01/30","37276"
"Stonecrest","Stonecrest","SC 083","SC 083","SC 083","UNIT","SC_083","1","1,03049418","2020/01/30","34006"
"Stonecrest","Stonecrest","SC 084","SC 084","SC 084","UNIT","SC_084","","1,218297049","2020/01/30","11614"
"Stonecrest","Stonecrest","SC 085","SC 085","SC 085","UNIT","SC_085","1","1,03049418","2020/01/30","19381"
"Stonecrest","Stonecrest","SC 086","SC 086","SC 086","UNIT","SC_086","1","0,886058802","2020/01/30","75643"
"Stonecrest","Stonecrest","SC 087","SC 087","SC 087","UNIT","SC_087","1","0,878880057","2020/01/30","48154"
"Stonecrest","Stonecrest","SC 088","SC 088","SC 088","UNIT","SC_088","1","0,373294771","2020/01/30","3273"
"Stonecrest","Stonecrest","SC 089","SC 089","SC 089","UNIT","SC_089","1","0,439796507","2020/01/30","21298"
"Stonecrest","Stonecrest","SC 090","SC 090","SC 090","UNIT","SC_090","1","0,439796507","2020/01/30","33944"
"Stonecrest","Stonecrest","SC 091","SC 091","SC 091","UNIT","SC_091","1","0,380473517","2020/01/30","39875"
